!amt_assignment_ids,!amt_worker_ids,!comment,!hypothesis,hypothesis,id,task,text,unit_id,value
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"Michigan&apos;s Wayne State University employs Jessica Litman.
",1006,RC,"Jessica Litman, a law professor at Michigan&apos;s Wayne State University, has specialized in copyright law and Internet law for more than 20 years; she is also the author of Digital Copyright: Protecting Intellectual Property on the Internet",149048,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"Michigan&apos;s Wayne State University employs Jessica Litman.
",1006,RC,"Jessica Litman, a law professor at Michigan&apos;s Wayne State University, has specialized in copyright law and Internet law for more than 20 years; she is also the author of Digital Copyright: Protecting Intellectual Property on the Internet",149048,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"Michigan&apos;s Wayne State University employs Jessica Litman.
",1006,RC,"Jessica Litman, a law professor at Michigan&apos;s Wayne State University, has specialized in copyright law and Internet law for more than 20 years; she is also the author of Digital Copyright: Protecting Intellectual Property on the Internet",149048,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"Prenatal drinking can be connected to disorders in babies.
",246,RC,"Every year 40,000 babies are born with disorders related to prenatal drinking.",149059,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"Prenatal drinking can be connected to disorders in babies.
",246,RC,"Every year 40,000 babies are born with disorders related to prenatal drinking.",149059,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"Prenatal drinking can be connected to disorders in babies.
",246,RC,"Every year 40,000 babies are born with disorders related to prenatal drinking.",149059,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"Francis Ricciardone is the U.S. ambassador to Manila.
",1031,RC,The U.S. ambassador to Manila Francis Ricciardone threw his support behind Arroyo in an interview with local television on Monday.,149058,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"Francis Ricciardone is the U.S. ambassador to Manila.
",1031,RC,The U.S. ambassador to Manila Francis Ricciardone threw his support behind Arroyo in an interview with local television on Monday.,149058,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"Francis Ricciardone is the U.S. ambassador to Manila.
",1031,RC,The U.S. ambassador to Manila Francis Ricciardone threw his support behind Arroyo in an interview with local television on Monday.,149058,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"In the 10 years between 1986 and 1996, the use of tanning salons tripled.
",1145,RC,Tanning salons are increasingly popular - their use tripled from 1986 to 1996.,149047,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",Yes,"In the 10 years between 1986 and 1996, the use of tanning salons tripled.
",1145,RC,Tanning salons are increasingly popular - their use tripled from 1986 to 1996.,149047,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"In the 10 years between 1986 and 1996, the use of tanning salons tripled.
",1145,RC,Tanning salons are increasingly popular - their use tripled from 1986 to 1996.,149047,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",No,"The United States handed over sovereignty to the Iraqi interim government in March 2003.
",1829,RC,The suicide bombing came as the Iraqi interim government marked its first month in power since the United States handed over sovereignty on June 28 following the coalition&apos;s March 2003 invasion.,149046,FALSE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",No,"The United States handed over sovereignty to the Iraqi interim government in March 2003.
",1829,RC,The suicide bombing came as the Iraqi interim government marked its first month in power since the United States handed over sovereignty on June 28 following the coalition&apos;s March 2003 invasion.,149046,FALSE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",No,"The United States handed over sovereignty to the Iraqi interim government in March 2003.
",1829,RC,The suicide bombing came as the Iraqi interim government marked its first month in power since the United States handed over sovereignty on June 28 following the coalition&apos;s March 2003 invasion.,149046,FALSE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",Yes,"A famous hotel in Bangkok is accused of discrimination against HIV-positive customers
",339,RC,"The organizers of the 15th International AIDS Conference, scheduled for next month in Bangkok, Thailand, on Saturday responded to press reports that a prominent hotel in Bangkok discriminated against HIV-positive visitors attending a different conference this month.",149057,TRUE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",No,"A famous hotel in Bangkok is accused of discrimination against HIV-positive customers
",339,RC,"The organizers of the 15th International AIDS Conference, scheduled for next month in Bangkok, Thailand, on Saturday responded to press reports that a prominent hotel in Bangkok discriminated against HIV-positive visitors attending a different conference this month.",149057,TRUE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",Yes,"A famous hotel in Bangkok is accused of discrimination against HIV-positive customers
",339,RC,"The organizers of the 15th International AIDS Conference, scheduled for next month in Bangkok, Thailand, on Saturday responded to press reports that a prominent hotel in Bangkok discriminated against HIV-positive visitors attending a different conference this month.",149057,TRUE
YKMZTJYVHZ4MQ5Z01WHZ5GPZV7ZCBXBZ24Y7096Z,A2CJUR18C55EF4,"",No,"Only about 5 percent of Danes belong to the state Evangelical Lutheran Church.
",1056,RC,"About 85 percent of Danes belong to the state Evangelical Lutheran Church, though just 5 percent attend church services regularly.",149045,FALSE
YKMZTJYVHZ4MQ5Z01WHZ2Z6GWNRYZT5MY8SB9YN0,AO49JS7KNRQ5A,"",No,"Only about 5 percent of Danes belong to the state Evangelical Lutheran Church.
",1056,RC,"About 85 percent of Danes belong to the state Evangelical Lutheran Church, though just 5 percent attend church services regularly.",149045,FALSE
YKMZTJYVHZ4MQ5Z01WHZNWVPYDM5YYHJVDYXWWBZ,AH02ZNR6AGX8J,"",No,"Only about 5 percent of Danes belong to the state Evangelical Lutheran Church.
",1056,RC,"About 85 percent of Danes belong to the state Evangelical Lutheran Church, though just 5 percent attend church services regularly.",149045,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"The dramatic spread of human civilisation some 30,000 years ago played an important role in senior citizens&apos; lives.
",1000,RC,"Senior citizens played an important role in the dramatic spread of human civilisation some 30,000 years ago",149033,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"Arroyo is the U.S. ambassador to Manila.
",1032,RC,The U.S. ambassador to Manila Francis Ricciardone threw his support behind Arroyo in an interview with local television on Monday.,149044,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Borislav Shervinsky is the proprietor of a small Moscow gallery.
",1134,RC,"The authentication was arranged by the proprietor of a small Moscow gallery, Borislav Shervinsky, we have established.",149032,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"11 patients out of the 107 were invited to the hospital for a check-up and antibiotics.
",1843,RC,All but 11 of the 107 patients and all of the employees had been notified by late yesterday to come to the hospital for an evaluation and antibiotics.,149043,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"Willesden will be released early on Saturday.
",2187,RC,"One of two men &quot;released&quot; early on Saturday Mohammed Dawoud, 19, of Willesden, north-west London will appear before Horseferry Road magistrates&apos; court today charged with possession of forged identity documents, police said.",149031,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Saturn has 31 moons.
",1010,RC,"Further surprises were revealed in the spacecraft&apos;s photographs of a hazy orange Titan -- the largest of Saturn&apos;s 31 moons, about the size of the planet Mercury.",149042,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"Four firefighters were killed while saving a man stuck in a burning building.
",1051,RC,Four Venezuelan firefighters who were traveling to a training course in Texas were killed when their sport utility vehicle drifted onto the shoulder of a highway and struck a parked truck.,149029,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"Moussa Arafat is Yasser Arafat&apos;s most popular cousin.
",1826,RC,The accord failed to resolve the controversy over Arafat&apos;s appointment of his unpopular cousin Moussa Arafat as chief of security in Gaza.,149030,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Americans know how to use the Food Guide Pyramid.
",1077,RC,Most Americans are familiar with the Food Guide Pyramid-- but a lot of people don&apos;t understand how to use it.,149041,FALSE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"Iraq&apos;s prime minister believes that the transformation of their government will likely take several years.
",922,RC,"Iraq has entered its first full day under the leadership of a newly sovereign interim government, beginning a transformation that its prime minister calls &quot;a major task&quot; likely to take many years.",149040,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",Yes,"The ICC is the first permanent global criminal tribunal.
",139,RC,"The ICC, the first permanent global criminal tribunal, was set up in July 2002 to try individuals accused of crimes against humanity -- genocide, war crimes and other human rights abuses.",149039,TRUE
6Y58G51FVV2ZXA416W6ZJKH275ZPZYQZJX97T0JZ,A2NCIFVGIZESDF,"",No,"Napster illegally offers music downloads.
",185,RC,"Napster, which started as an unauthorized song-swapping Web site, has transformed into a legal service offering music downloads for a monthly fee.",149028,FALSE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"NATO&apos;s Brussels headquarters is trying to dissolve the deal that the United States was pushing for.
",1830,RC,"Another diplomat confirmed the United States was pushing hard for an accord, adding two high-level meetings were scheduled at NATO&apos;s Brussels headquarters Wednesday to try to hammer out a deal.",149005,FALSE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",No,"NATO&apos;s Brussels headquarters is trying to dissolve the deal that the United States was pushing for.
",1830,RC,"Another diplomat confirmed the United States was pushing hard for an accord, adding two high-level meetings were scheduled at NATO&apos;s Brussels headquarters Wednesday to try to hammer out a deal.",149005,FALSE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"Sources at the de la Cruz foreign affairs department refused to release Manila in exchange for a ransom.
",1028,RC,Sources at the foreign affairs department in Manila said on Monday that the militants had rejected suggestions of a ransom in exchange for de la Cruz&apos;s release.,149016,FALSE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",No,"Sources at the de la Cruz foreign affairs department refused to release Manila in exchange for a ransom.
",1028,RC,Sources at the foreign affairs department in Manila said on Monday that the militants had rejected suggestions of a ransom in exchange for de la Cruz&apos;s release.,149016,FALSE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"The U.N. Global Fund uses most of its funds for fighting AIDS.
",1107,RC,Chirac also called on rich nations to raise donations to the 2 1/2-year-old U.N. Global Fund -- aimed primarily at fighting AIDS -- by $3 billion per year.,149015,TRUE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",Yes,"The U.N. Global Fund uses most of its funds for fighting AIDS.
",1107,RC,Chirac also called on rich nations to raise donations to the 2 1/2-year-old U.N. Global Fund -- aimed primarily at fighting AIDS -- by $3 billion per year.,149015,TRUE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"IBM bought 16 companies since 2001.
",1125,RC,"The IBM Software group has acquired 16 companies since 2001, starting with the purchase of Informix.",149014,TRUE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",Yes,"IBM bought 16 companies since 2001.
",1125,RC,"The IBM Software group has acquired 16 companies since 2001, starting with the purchase of Informix.",149014,TRUE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"IBM is based in Mountain View, California.
",1123,RC,"Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",149013,FALSE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",No,"IBM is based in Mountain View, California.
",1123,RC,"Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",149013,FALSE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"6 million people have died of AIDS since 2002.
",1101,RC,"Since the last AIDS conference in Barcelona in 2002 generated optimism about the availability of new antiretroviral drugs, 6 million people have died of AIDS and 10 million people have become newly infected.",149024,TRUE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",Yes,"6 million people have died of AIDS since 2002.
",1101,RC,"Since the last AIDS conference in Barcelona in 2002 generated optimism about the availability of new antiretroviral drugs, 6 million people have died of AIDS and 10 million people have become newly infected.",149024,TRUE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"Chris de Burgh wrote the song The Lady in Red.
",1130,RC,"Chris de Burgh, the Irish songwriter responsible for The Lady in Red, a song that has accompanied an untold number of wedding first dances, yesterday paid almost &#163;30,000 for the creature that exploded from the actor John Hurt in the science-fiction classic Alien.",149012,TRUE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",Yes,"Chris de Burgh wrote the song The Lady in Red.
",1130,RC,"Chris de Burgh, the Irish songwriter responsible for The Lady in Red, a song that has accompanied an untold number of wedding first dances, yesterday paid almost &#163;30,000 for the creature that exploded from the actor John Hurt in the science-fiction classic Alien.",149012,TRUE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"The Freedom Tower will be 1,776 meters tall.
",974,RC,"Political leaders pledged that construction of the so-called Freedom Tower -- which will rise 1,776 feet into the air and be the world&apos;s tallest building -- will be finished on schedule by the end of 2008.",149023,FALSE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",Yes,"The Freedom Tower will be 1,776 meters tall.
",974,RC,"Political leaders pledged that construction of the so-called Freedom Tower -- which will rise 1,776 feet into the air and be the world&apos;s tallest building -- will be finished on schedule by the end of 2008.",149023,FALSE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",No,"Seven Iraqi civilians were killed in a suicide bombing on Wednesday.
",1095,RC,"A suicide car bomber detonated early Wednesday near the Green Zone in central Baghdad, killing 10 Iraqis -- seven civilians and three National Guard members.",149011,TRUE
RYM4Z9469YCZ26ZE31TZXJT2X58HBR9TXZYKQSH0,AEX5NCH03LWSG,"",Yes,"Seven Iraqi civilians were killed in a suicide bombing on Wednesday.
",1095,RC,"A suicide car bomber detonated early Wednesday near the Green Zone in central Baghdad, killing 10 Iraqis -- seven civilians and three National Guard members.",149011,TRUE
RYM4Z9469YCZ26ZE31TZ908ZXR56V21Z36ZM6AZZ,A11GX90QFWDLMM,"",Yes,"Ho Chi Minh City is now called Saigon.
",1836,RC,"North Korean refugees had been gathering in southern Ho Chi Minh City, formerly Saigon, after trickling over the border from China for months.",149022,FALSE
